Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ36,OUT045,3387.2047231707293
NCU05,OUT013,1240.3673076086955
FDT39,OUT018,2232.847021848739
FDK60,OUT017,1559.342975268818
FDZ25,OUT017,2894.2207107142854
FDG12,OUT046,2243.0981945945946
DRB01,OUT019,482.6995426229507
NCC43,OUT027,6280.890880000003
FDX13,OUT019,584.7577647727275
FDM22,OUT049,842.2509434554976
FDJ03,OUT027,1378.263185276074
FDU14,OUT018,3327.952582926828
FDB33,OUT010,346.89728372093043
FDP27,OUT046,3216.7914510638293
FDO38,OUT010,165.91858165137612
FDE28,OUT027,6280.890880000003
FDO27,OUT035,1559.342975268818
DRL23,OUT027,2517.882088484848
FDS28,OUT046,842.2509434554976
FDX24,OUT013,1460.7407669724764
FDZ02,OUT035,1559.342975268818
FDL46,OUT045,1827.8328454545453
FDS60,OUT027,5329.314724444444
NCO06,OUT017,583.8145788617886
FDO16,OUT035,1412.156205042017
FDC60,OUT049,1412.156205042017
FDA48,OUT018,3327.952582926828
FDZ36,OUT027,5329.314724444444
FDK27,OUT045,1827.8328454545453
FDW23,OUT018,507.04640366972484
FDM14,OUT018,1372.688490740742
FDM14,OUT013,1602.29879627907
FDW60,OUT018,2851.6316958762886
FDE21,OUT013,1922.1493817142846
NCM42,OUT035,1879.05405
FDY59,OUT010,219.2185209302326
DRI49,OUT049,1240.3673076086955
FDT28,OUT019,346.89728372093043
FDQ22,OUT018,507.04640366972484
FDR60,OUT049,1240.3673076086955
FDC50,OUT019,219.2185209302326
FDV24,OUT013,2490.526886705201
DRF48,OUT010,482.6995426229507
FDQ47,OUT046,583.8145788617886
DRN36,OUT049,1559.342975268818
NCY06,OUT035,2063.6157398550713
FDE52,OUT035,1353.0650169014086
NCB54,OUT045,1827.8328454545453
NCF31,OUT035,2490.526886705201
FDJ08,OUT027,5329.314724444444
NCC07,OUT017,1602.29879627907
NCD19,OUT027,1378.263185276074
FDL46,OUT049,2063.6157398550713
FDM20,OUT045,4332.779102857145
NCI06,OUT010,425.9355914529918
DRM11,OUT035,4433.304032653061
NCH07,OUT018,2232.847021848739
FDS23,OUT013,2063.6157398550713
FDO49,OUT018,713.858654545455
FDS35,OUT049,1103.1862133333332
DRK39,OUT045,1412.156205042017
DRI39,OUT049,842.2509434554976
FDV04,OUT017,2222.6712822580657
NCN14,OUT035,3387.2047231707293
FDH08,OUT013,3662.4659300000003
FDS20,OUT046,3387.2047231707293
FDV40,OUT049,1103.1862133333332
FDZ48,OUT010,281.4820818181818
FDS24,OUT027,2517.882088484848
FDK44,OUT049,2568.332833644861
FDS48,OUT045,2660.9504030303024
FDK26,OUT010,482.6995426229507
FDD23,OUT045,3059.616388811189
NCH54,OUT017,2894.2207107142854
NCP14,OUT010,219.2185209302326
FDM60,OUT010,92.67548155339806
FDV24,OUT017,2490.526886705201
FDH08,OUT018,3327.952582926828
FDS12,OUT027,3242.0620715328487
FDR39,OUT027,5329.314724444444
FDP12,OUT027,1378.263185276074
DRF60,OUT027,6280.890880000003
FDC09,OUT035,1784.4287381818187
FDF50,OUT018,3216.7914510638293
FDG28,OUT035,3877.319590000002
NCE19,OUT017,842.2509434554976
NCM53,OUT010,281.4820818181818
NCN18,OUT049,1602.29879627907
FDF32,OUT035,2863.7009142857155
FDF11,OUT013,3662.4659300000003
DRI59,OUT049,4332.779102857145
NCG54,OUT035,2894.2207107142854
FDM44,OUT046,1602.29879627907
FDT57,OUT018,3327.952582926828
FDV24,OUT046,2490.526886705201
FDI50,OUT019,584.7577647727275
FDS09,OUT035,713.858654545455
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727275
FDC22,OUT017,3216.7914510638293
FDZ56,OUT046,2894.2207107142854
FDZ40,OUT019,165.91858165137612
FDS46,OUT027,3242.0620715328487
DRD24,OUT045,1827.8328454545453
FDV45,OUT017,3059.616388811189
FDL26,OUT045,2894.2207107142854
FDA56,OUT018,1752.2524400000002
FDN27,OUT046,1922.1493817142846
FDM20,OUT049,4332.779102857145
FDO16,OUT017,1412.156205042017
FDL03,OUT035,3059.616388811189
FDE58,OUT046,1922.1493817142846
FDI02,OUT027,3242.0620715328487
NCC55,OUT019,92.67548155339806
FDR03,OUT018,3327.952582926828
FDB14,OUT017,1460.7407669724764
FDR45,OUT013,4332.779102857145
NCN07,OUT017,2243.0981945945946
FDM51,OUT019,219.2185209302326
FDT52,OUT027,6280.890880000003
FDL26,OUT046,2660.9504030303024
NCZ42,OUT046,3662.4659300000003
DRI47,OUT019,346.89728372093043
FDW40,OUT013,2309.200798
FDN34,OUT046,2894.2207107142854
FDS01,OUT035,2851.6316958762886
NCG55,OUT045,1827.8328454545453
FDC11,OUT035,1353.0650169014086
FDX35,OUT018,3327.952582926828
NCB06,OUT046,2894.2207107142854
FDR09,OUT019,584.7577647727275
FDC53,OUT017,1559.342975268818
FDY45,OUT013,4433.304032653061
FDA22,OUT010,425.9355914529918
FDE02,OUT035,1559.342975268818
FDW21,OUT045,1879.05405
FDV34,OUT046,1103.1862133333332
FDS59,OUT049,1784.4287381818187
NCW17,OUT017,2243.0981945945946
NCK54,OUT046,1922.1493817142846
FDG17,OUT019,584.7577647727275
FDG35,OUT017,3104.189829906543
FDD08,OUT010,92.67548155339806
NCO07,OUT017,3662.4659300000003
FDJ10,OUT010,281.4820818181818
FDW36,OUT017,1602.29879627907
FDW21,OUT010,219.2185209302326
FDY19,OUT017,1922.1493817142846
DRE03,OUT013,798.2176035398231
NCC55,OUT049,677.1027476190475
FDH52,OUT010,165.91858165137612
FDO09,OUT017,4034.300306896552
FDU43,OUT045,3877.319590000002
FDX09,OUT010,425.9355914529918
FDH40,OUT019,219.2185209302326
FDW58,OUT017,1602.29879627907
FDC47,OUT017,3719.0643283783793
NCR41,OUT035,1559.342975268818
DRG49,OUT035,3719.0643283783793
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333332
FDY35,OUT013,507.04640366972484
FDI35,OUT017,3387.2047231707293
NCU18,OUT049,2309.200798
FDY33,OUT018,2232.847021848739
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2863.7009142857155
NCU42,OUT046,2611.4595423423425
NCV29,OUT018,2851.6316958762886
NCY30,OUT017,3387.2047231707293
FDQ46,OUT049,1879.05405
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3662.4659300000003
NCD07,OUT045,1827.8328454545453
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2490.526886705201
DRN59,OUT035,798.2176035398231
FDI44,OUT035,1240.3673076086955
FDA45,OUT049,2568.332833644861
FDP31,OUT045,1103.1862133333332
FDY01,OUT046,1922.1493817142846
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.882088484848
FDA36,OUT018,2778.989278
NCF31,OUT017,2222.6712822580657
FDG14,OUT049,2490.526886705201
FDG28,OUT027,6280.890880000003
FDU14,OUT049,4433.304032653061
FDY47,OUT019,281.4820818181818
FDI56,OUT049,1412.156205042017
DRD01,OUT013,842.2509434554976
FDM22,OUT046,842.2509434554976
FDH33,OUT013,507.04640366972484
DRZ24,OUT013,1922.1493817142846
NCQ38,OUT046,1602.29879627907
FDO16,OUT027,2517.882088484848
FDU07,OUT027,4117.317712631579
NCB07,OUT013,3216.7914510638293
FDU48,OUT045,1827.8328454545453
NCM43,OUT045,2894.2207107142854
FDR31,OUT010,346.89728372093043
DRK49,OUT018,507.04640366972484
NCI30,OUT010,584.7577647727275
DRD60,OUT017,3387.2047231707293
NCG19,OUT046,3719.0643283783793
FDH12,OUT035,1602.29879627907
FDM32,OUT035,1460.7407669724764
FDM27,OUT035,2894.2207107142854
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1559.342975268818
FDS10,OUT013,2568.332833644861
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1353.0650169014086
NCW42,OUT013,3877.319590000002
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,2063.6157398550713
NCD43,OUT017,1602.29879627907
FDM57,OUT018,1240.3673076086955
FDA58,OUT017,3719.0643283783793
FDK56,OUT046,3387.2047231707293
FDP52,OUT045,3877.319590000002
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1602.29879627907
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2851.6316958762886
FDC05,OUT045,3216.7914510638293
FDF34,OUT035,2778.989278
FDP03,OUT027,3242.0620715328487
FDD32,OUT010,219.2185209302326
FDZ10,OUT045,1827.8328454545453
FDZ40,OUT035,842.2509434554976
FDD51,OUT018,507.04640366972484
NCY30,OUT019,425.9355914529918
FDP58,OUT017,3387.3895120689645
FDV49,OUT017,4433.304032653061
FDY24,OUT019,165.91858165137612
NCO55,OUT017,1602.29879627907
FDR13,OUT017,1922.1493817142846
FDS51,OUT017,937.7102075471696
FDP26,OUT045,1879.05405
NCB54,OUT027,3242.0620715328487
FDF32,OUT017,2863.7009142857155
FDN31,OUT018,3216.7914510638293
DRM48,OUT017,583.8145788617886
FDN20,OUT049,2453.7477006993004
DRL01,OUT046,3877.319590000002
FDV56,OUT049,1784.4287381818187
DRH13,OUT027,2517.882088484848
FDA03,OUT017,2453.7477006993004
FDF47,OUT027,5329.314724444444
FDX32,OUT046,2660.9504030303024
FDX57,OUT049,1559.342975268818
NCA30,OUT045,3216.7914510638293
FDO49,OUT013,713.858654545455
FDL04,OUT019,219.2185209302326
DRM48,OUT035,583.8145788617886
FDR16,OUT013,3387.3895120689645
NCC19,OUT018,3216.7914510638293
NCE42,OUT045,3662.4659300000003
FDY24,OUT017,842.2509434554976
FDH19,OUT049,2568.332833644861
FDJ46,OUT013,2851.6316958762886
FDN45,OUT010,584.7577647727275
FDY08,OUT035,2063.6157398550713
FDZ37,OUT035,1412.156205042017
NCT30,OUT045,798.2176035398231
DRY23,OUT018,507.04640366972484
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1602.29879627907
FDY04,OUT013,2894.2207107142854
FDM27,OUT046,2894.2207107142854
FDZ43,OUT017,3877.319590000002
FDT39,OUT019,346.89728372093043
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.300306896552
FDU08,OUT046,1559.342975268818
FDK40,OUT017,4433.304032653061
FDQ12,OUT010,584.7577647727275
FDS48,OUT017,2660.9504030303024
FDP09,OUT045,4332.779102857145
FDW21,OUT049,1559.342975268818
FDY25,OUT035,3387.2047231707293
DRE13,OUT017,1412.156205042017
FDV43,OUT019,92.67548155339806
FDD22,OUT045,1602.29879627907
FDM46,OUT019,219.2185209302326
NCO30,OUT010,482.6995426229507
FDM25,OUT046,2851.6316958762886
NCN41,OUT049,2063.6157398550713
FDU24,OUT045,1460.7407669724764
FDZ50,OUT046,3387.2047231707293
FDP45,OUT013,4034.300306896552
NCM54,OUT045,1827.8328454545453
FDW10,OUT019,425.9355914529918
FDP20,OUT017,2063.6157398550713
FDK32,OUT046,2660.9504030303024
FDN52,OUT049,1353.0650169014086
FDM58,OUT045,1784.4287381818187
FDZ46,OUT027,3242.0620715328487
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2243.0981945945946
NCK31,OUT035,713.858654545455
FDI40,OUT027,2517.882088484848
FDT50,OUT019,219.2185209302326
NCT06,OUT046,2894.2207107142854
FDT31,OUT035,2778.989278
FDT45,OUT049,842.2509434554976
FDT13,OUT045,2778.989278
FDO50,OUT045,1353.0650169014086
NCU18,OUT010,281.4820818181818
NCR54,OUT049,3216.7914510638293
NCO18,OUT018,2851.6316958762886
FDU09,OUT045,842.2509434554976
FDT13,OUT018,3059.616388811189
FDE09,OUT046,1602.29879627907
NCK53,OUT019,219.2185209302326
FDG45,OUT049,3877.319590000002
DRH15,OUT035,677.1027476190475
FDO21,OUT019,584.7577647727275
FDD14,OUT027,5329.314724444444
FDC09,OUT046,1784.4287381818187
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333332
FDG12,OUT035,2243.0981945945946
FDS32,OUT013,2309.200798
NCL55,OUT018,3327.952582926828
DRE01,OUT035,3719.0643283783793
DRE15,OUT049,1240.3673076086955
NCL42,OUT045,4332.779102857145
FDP31,OUT013,1103.1862133333332
FDN33,OUT018,1460.7407669724764
FDZ59,OUT046,2611.4595423423425
FDE45,OUT010,425.9355914529918
FDJ07,OUT013,1922.1493817142846
FDQ45,OUT018,2778.989278
FDM33,OUT027,5329.314724444444
FDO15,OUT010,165.91858165137612
FDM46,OUT013,1460.7407669724764
FDR03,OUT045,3662.4659300000003
FDY49,OUT018,2232.847021848739
FDQ60,OUT045,1827.8328454545453
FDW10,OUT049,2568.332833644861
FDO51,OUT049,677.1027476190475
FDJ40,OUT018,1372.688490740742
FDS20,OUT018,3387.2047231707293
FDU45,OUT013,1922.1493817142846
FDV02,OUT035,2894.2207107142854
FDN09,OUT046,4332.779102857145
NCM55,OUT027,5329.314724444444
FDN23,OUT018,2232.847021848739
FDY31,OUT010,346.89728372093043
FDW03,OUT010,219.2185209302326
FDD14,OUT046,3387.2047231707293
FDV23,OUT017,2063.6157398550713
DRI03,OUT045,2851.6316958762886
FDN13,OUT035,1559.342975268818
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1353.0650169014086
FDB57,OUT049,3662.4659300000003
FDV12,OUT049,1559.342975268818
FDQ58,OUT013,2490.526886705201
NCA18,OUT017,1922.1493817142846
FDH52,OUT049,937.7102075471696
FDM24,OUT018,2232.847021848739
NCP43,OUT027,5329.314724444444
NCO18,OUT019,425.9355914529918
FDM32,OUT017,1353.0650169014086
NCL07,OUT017,583.8145788617886
FDK03,OUT013,4034.300306896552
FDP59,OUT017,1784.4287381818187
FDQ24,OUT049,4433.304032653061
FDQ16,OUT018,1372.688490740742
FDU44,OUT013,2894.2207107142854
FDH28,OUT010,92.67548155339806
FDV28,OUT019,92.67548155339806
FDM22,OUT045,842.2509434554976
FDR56,OUT046,3216.7914510638293
FDV39,OUT049,2778.989278
FDU37,OUT019,165.91858165137612
FDQ11,OUT010,584.7577647727275
FDX02,OUT045,3877.319590000002
NCS42,OUT018,1460.7407669724764
FDY57,OUT027,2517.882088484848
FDB21,OUT049,3719.0643283783793
FDE28,OUT017,3719.0643283783793
FDQ55,OUT017,1922.1493817142846
FDA48,OUT049,3387.3895120689645
FDZ19,OUT045,2851.6316958762886
NCC43,OUT045,4034.300306896552
NCV18,OUT046,1412.156205042017
NCA42,OUT018,2232.847021848739
FDY45,OUT046,4433.304032653061
NCC30,OUT045,2568.332833644861
FDM57,OUT013,1240.3673076086955
FDL09,OUT010,425.9355914529918
FDB09,OUT027,3242.0620715328487
FDT44,OUT035,2063.6157398550713
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3387.2047231707293
FDK32,OUT013,2660.9504030303024
DRA12,OUT046,2309.200798
FDO46,OUT010,482.6995426229507
FDE52,OUT013,1353.0650169014086
NCH42,OUT045,4332.779102857145
FDV08,OUT035,677.1027476190475
FDB47,OUT018,3327.952582926828
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1922.1493817142846
FDS07,OUT027,3242.0620715328487
DRI13,OUT045,3662.4659300000003
FDG32,OUT018,3327.952582926828
FDU14,OUT017,4433.304032653061
FDD28,OUT019,165.91858165137612
NCP41,OUT017,1602.29879627907
FDS08,OUT049,2851.6316958762886
FDX47,OUT045,2222.6712822580657
FDC53,OUT019,219.2185209302326
FDQ19,OUT035,3662.4659300000003
FDL14,OUT045,2222.6712822580657
FDM33,OUT019,584.7577647727275
FDA51,OUT045,1827.8328454545453
FDZ27,OUT018,713.858654545455
FDT04,OUT046,677.1027476190475
DRC13,OUT049,2243.0981945945946
FDR16,OUT027,5329.314724444444
FDQ03,OUT027,6280.890880000003
FDE38,OUT035,2611.4595423423425
DRH23,OUT027,1378.263185276074
FDT11,OUT019,482.6995426229507
FDD09,OUT035,2851.6316958762886
FDR40,OUT045,1240.3673076086955
FDX07,OUT017,3387.2047231707293
FDR07,OUT035,1559.342975268818
FDA51,OUT017,1922.1493817142846
FDT59,OUT019,584.7577647727275
FDF20,OUT017,3059.616388811189
FDR13,OUT045,1827.8328454545453
FDY26,OUT049,4332.779102857145
FDW04,OUT017,2063.6157398550713
FDK52,OUT017,3719.0643283783793
FDN60,OUT049,2894.2207107142854
FDM09,OUT019,425.9355914529918
FDP46,OUT049,1353.0650169014086
FDB50,OUT019,165.91858165137612
NCQ29,OUT049,4034.300306896552
FDP16,OUT027,6280.890880000003
FDX33,OUT018,2232.847021848739
FDP07,OUT010,482.6995426229507
FDN22,OUT046,4034.300306896552
FDF39,OUT049,4034.300306896552
FDS21,OUT017,937.7102075471696
NCM42,OUT013,1879.05405
FDK50,OUT019,425.9355914529918
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.847021848739
FDP60,OUT018,1372.688490740742
DRJ49,OUT027,3242.0620715328487
NCT42,OUT019,346.89728372093043
FDE38,OUT049,2611.4595423423425
FDI04,OUT049,3216.7914510638293
NCH54,OUT045,2894.2207107142854
FDT56,OUT049,937.7102075471696
DRD15,OUT018,3327.952582926828
FDV58,OUT013,2863.7009142857155
FDP21,OUT049,3059.616388811189
FDH05,OUT013,3719.0643283783793
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.7477006993004
FDF33,OUT049,1879.05405
DRK37,OUT013,2863.7009142857155
DRH49,OUT045,1240.3673076086955
FDT58,OUT013,2611.4595423423425
FDD41,OUT018,1372.688490740742
FDP40,OUT018,1372.688490740742
FDM51,OUT027,2517.882088484848
FDO45,OUT010,219.2185209302326
FDW33,OUT010,219.2185209302326
FDY24,OUT045,842.2509434554976
FDB10,OUT010,584.7577647727275
FDM40,OUT035,2309.200798
NCI06,OUT017,3387.2047231707293
FDW12,OUT019,346.89728372093043
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.882088484848
FDX27,OUT017,1559.342975268818
DRM37,OUT045,3216.7914510638293
FDA38,OUT045,4332.779102857145
FDR36,OUT046,677.1027476190475
FDZ45,OUT046,2863.7009142857155
FDG05,OUT017,2222.6712822580657
FDK28,OUT013,4433.304032653061
FDV47,OUT045,1353.0650169014086
FDN21,OUT045,2453.7477006993004
FDP20,OUT027,3242.0620715328487
FDI35,OUT045,3387.2047231707293
DRY23,OUT013,507.04640366972484
FDA56,OUT017,2243.0981945945946
FDB09,OUT013,2063.6157398550713
NCO26,OUT027,3242.0620715328487
FDQ49,OUT018,2232.847021848739
FDI52,OUT027,3242.0620715328487
FDZ44,OUT027,3242.0620715328487
FDZ09,OUT018,2232.847021848739
FDY03,OUT049,1922.1493817142846
NCG42,OUT017,2063.6157398550713
DRI13,OUT027,5329.314724444444
FDQ32,OUT013,2063.6157398550713
FDW16,OUT035,1353.0650169014086
FDU27,OUT046,798.2176035398231
FDR28,OUT010,425.9355914529918
FDQ49,OUT010,346.89728372093043
FDS37,OUT046,1922.1493817142846
FDW26,OUT018,3327.952582926828
FDX12,OUT018,3327.952582926828
NCP06,OUT013,2453.7477006993004
FDW45,OUT010,346.89728372093043
NCN30,OUT049,1559.342975268818
FDN24,OUT049,842.2509434554976
NCL41,OUT027,1378.263185276074
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.9355914529918
FDS33,OUT010,219.2185209302326
FDU22,OUT045,1827.8328454545453
FDI53,OUT013,2611.4595423423425
DRH01,OUT049,2568.332833644861
FDX32,OUT013,2309.200798
NCP30,OUT018,507.04640366972484
FDB60,OUT045,3059.616388811189
FDB14,OUT049,1460.7407669724764
NCP02,OUT035,842.2509434554976
FDJ10,OUT017,2309.200798
FDG34,OUT046,1784.4287381818187
NCB18,OUT017,1353.0650169014086
FDM16,OUT049,1103.1862133333332
FDW25,OUT018,1412.156205042017
FDB35,OUT010,219.2185209302326
DRN11,OUT013,2309.200798
FDF41,OUT019,584.7577647727275
FDH16,OUT045,1353.0650169014086
NCQ50,OUT018,3327.952582926828
DRH23,OUT018,842.2509434554976
DRJ37,OUT013,2490.526886705201
DRJ24,OUT027,5329.314724444444
FDY16,OUT035,3387.2047231707293
FDQ27,OUT045,1879.05405
FDZ33,OUT045,2490.526886705201
FDF29,OUT045,1827.8328454545453
FDA08,OUT049,2611.4595423423425
FDG31,OUT046,1103.1862133333332
FDE34,OUT019,482.6995426229507
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4034.300306896552
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2851.6316958762886
FDR12,OUT049,3104.189829906543
NCC54,OUT046,3719.0643283783793
DRN59,OUT013,798.2176035398231
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.314724444444
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2851.6316958762886
FDX08,OUT017,3387.2047231707293
DRD49,OUT013,3719.0643283783793
FDD33,OUT046,3719.0643283783793
FDW35,OUT013,507.04640366972484
FDJ36,OUT017,1784.4287381818187
FDV51,OUT035,2894.2207107142854
FDW36,OUT046,1602.29879627907
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.0620715328487
FDN49,OUT017,677.1027476190475
FDL08,OUT018,3327.952582926828
FDI09,OUT013,3719.0643283783793
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339806
NCP41,OUT045,1602.29879627907
FDY10,OUT013,1922.1493817142846
FDP12,OUT018,507.04640366972484
NCN26,OUT049,1922.1493817142846
FDK44,OUT013,2568.332833644861
FDC28,OUT049,1879.05405
FDJ41,OUT027,6280.890880000003
NCT29,OUT035,2063.6157398550713
NCH42,OUT019,584.7577647727275
FDU60,OUT018,2232.847021848739
FDS02,OUT045,3216.7914510638293
FDC51,OUT046,2243.0981945945946
FDU03,OUT013,3387.2047231707293
FDX39,OUT045,3877.319590000002
NCY05,OUT010,92.67548155339806
NCL06,OUT027,6280.890880000003
FDD32,OUT035,1240.3673076086955
NCN41,OUT045,1827.8328454545453
NCX53,OUT049,2309.200798
FDU57,OUT019,346.89728372093043
FDQ23,OUT046,1879.05405
FDQ52,OUT045,4433.304032653061
FDC14,OUT045,677.1027476190475
FDY09,OUT035,2568.332833644861
FDQ28,OUT045,2894.2207107142854
FDV25,OUT046,3877.319590000002
FDJ07,OUT035,1922.1493817142846
DRB25,OUT049,1602.29879627907
FDK52,OUT019,584.7577647727275
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3216.7914510638293
FDT36,OUT035,583.8145788617886
FDV25,OUT017,3877.319590000002
NCN07,OUT027,3242.0620715328487
FDC57,OUT017,2863.7009142857155
FDQ03,OUT018,3327.952582926828
FDU23,OUT017,2894.2207107142854
NCX41,OUT035,3662.4659300000003
NCD06,OUT035,798.2176035398231
FDW08,OUT045,1602.29879627907
NCU29,OUT017,2490.526886705201
NCE06,OUT013,2222.6712822580657
FDV52,OUT010,281.4820818181818
FDB02,OUT017,2851.6316958762886
NCR18,OUT045,677.1027476190475
FDK16,OUT049,1559.342975268818
NCQ29,OUT010,584.7577647727275
FDZ01,OUT019,219.2185209302326
FDW27,OUT035,2222.6712822580657
FDD17,OUT018,3327.952582926828
FDW39,OUT013,2851.6316958762886
DRH59,OUT045,1103.1862133333332
FDS52,OUT013,1602.29879627907
FDU40,OUT027,5329.314724444444
NCF54,OUT013,2568.332833644861
FDH46,OUT045,1879.05405
NCP14,OUT049,1879.05405
FDH50,OUT049,3387.2047231707293
DRF15,OUT010,346.89728372093043
FDV27,OUT027,2517.882088484848
NCJ06,OUT049,2243.0981945945946
FDN02,OUT018,3327.952582926828
FDQ51,OUT049,798.2176035398231
FDQ07,OUT017,3387.3895120689645
FDS45,OUT049,1879.05405
NCJ06,OUT045,1827.8328454545453
FDD36,OUT035,1922.1493817142846
FDY25,OUT045,3387.2047231707293
FDU52,OUT046,2222.6712822580657
DRK47,OUT017,3719.0643283783793
NCL30,OUT017,2063.6157398550713
FDN22,OUT035,4034.300306896552
NCF30,OUT027,3242.0620715328487
FDK03,OUT035,4034.300306896552
FDT45,OUT017,842.2509434554976
NCC54,OUT027,6280.890880000003
FDP08,OUT018,3216.7914510638293
FDU44,OUT046,2894.2207107142854
DRG39,OUT035,842.2509434554976
FDU32,OUT049,2243.0981945945946
FDY27,OUT049,2851.6316958762886
